id	imdbID	max_gross
6262	318025	8103
6263	264395	11511960
6264	298814	12053131
6265	325537	13503484
6266	286788	11434964
6267	283897	64474
6268	316188	33166
6269	362270	113085
6270	100998	1963207
6271	70460	17808
6274	98093	3560932
6275	94020	225358
6277	80139	1083799
6278	314062	11606
6279	281820	152729
6280	266465	11019224
6281	183649	15021088
6282	277622	15555
6283	275277	234429
6284	337996	1079797
6285	304328	30599
6286	311519	23281
6287	305224	135645823
6288	280477	360772
6289	297144	1408474
6290	251736	3460666
6291	300140	33731
6293	245573	17089
6294	245803	11749241
6295	323572	3159602
6296	310281	2730735
6297	311289	16300155
6298	328099	12618159
6299	301727	33128
6304	109327	4264509
6306	327920	10776
6308	91396	49851591
6309	107523	1989059
6310	95613	3965604
6311	250371	4720371
6312	89838	2527088
6313	100611	17854930
6314	108442	12416686
6315	92214	26285544
6316	78504	13000000
6318	102411	12454768
6319	102465	25480000
6320	102849	9563393
6321	120703	11318919
6322	310910	4563588
6323	309698	52159536
6324	311110	2804441
6325	360916	2108796
6326	164003	30547
6327	342275	2320
6328	332605	7246
6329	252684	7628
6330	274711	34211
6331	38109	7000000
6332	306841	17338755
6333	290334	214949694
6334	290145	30087
6335	118926	106142
6336	317226	6696
6337	285861	33287
6338	317303	104297061
6339	301414	41138
6340	308672	22035
6341	308878	173246
6342	215129	68540777
6343	314871	110355
6344	237993	12182
6345	88915	14202899
6346	90585	930211
6347	86946	16595791
6348	86999	15101131
6349	86998	38682707
6352	99969	4263112
6353	81433	4226370
6354	57917	28409547
6356	50468	11750000
6357	49314	13000000
6365	234215	134282716
6366	293113	7312
6367	309530	45029
6368	281724	3948
6370	283900	59309
6371	347791	746381
6373	413099	100462298
6374	314786	9222334
6375	304081	6411
6376	286516	94452
6377	266543	380843261
6378	317740	106128601
6379	295700	5161498
6380	342172	65154
6382	332639	599227
6383	322259	50472480
6384	263671	10721
6385	298228	20779666
6386	60748	14170000
6388	120001	19273
6394	66831	7500000
6395	23241	1439000
6401	66301	9265000
6406	100827	349618
6411	54759	14170000
6413	79100	61801971
6415	93267	112560
6419	100200	7698010
6423	105481	21202099
6424	102603	23562716
6425	120142	4128178
6430	86643	9615
6436	108330	4104962
6439	121765	110169231
6440	101410	6153939
6442	103791	5971369
6445	87065	9719000
6448	377062	5019430
6449	53841	11336000
6454	100211	6263883
6461	105695	101157447
6463	150338	27426
6464	119215	7058333
6466	102456	7310000
6467	39739	29067
6468	105483	12282994
6470	65547	6000000
6471	89009	750000
6472	97261	231423
6473	91164	1131399
6474	117959	23165
6475	100301	11359129
6476	323944	2220008
6480	62362	34335025
6481	198021	8292939
6482	329028	10845064
6483	339034	2715848
6484	329717	11112632
6485	337711	11556869
6486	280490	9422
6487	301390	21956
6488	293116	20454
6490	298050	175000
6492	308671	13342
6493	318283	6111074
6494	302889	25658
6502	289043	45064915
6503	305357	100830111
6504	302309	4307
6505	106792	1097
6506	286635	3676
6507	175777	46231
6508	200465	5935256
6510	106447	764083
6516	118617	58406347
6517	112431	66600000
6518	99587	14587732
6519	369441	29105916
6521	79510	42800000
6523	104926	20883046
6525	110538	6798240
6526	101991	516431
6530	74811	1924733
6531	107146	667078
6534	800080	55414050
6535	333780	90186328
6536	165982	10056980
6537	181852	150371112
6538	324133	376610
6539	325980	70625971
6540	317887	23654
6541	311429	66465204
6542	308476	16473
6543	283387	552003
6544	291538	42083
6545	300015	51970
6547	322659	61481
6548	172156	138608444
6549	319524	5809960
6550	274166	28082366
6552	301199	100512
6553	322725	10313
6554	280696	20600
6555	233418	20423
6557	486946	39699023
6558	101635	33691313
6559	110364	19288821
6560	100053	5585154
6563	319829	37120
6564	325703	65660196
6565	329575	20854735
6566	338459	111761982
6567	252299	30977
6568	342167	54294
6569	278487	12840
6570	314170	70773
6571	319769	22401
6574	101831	5451119
6575	271211	10998
6577	102202	1250712
6583	94764	882290
6586	328828	104565114
6587	299930	3753518
6588	283883	49176
6589	369295	11845
6591	318411	84553
6592	314630	121769
6593	322330	33100977
6595	257076	116934650
6596	306734	516834
6598	308508	135985
6600	107492	62598
6601	246464	3545204
6603	101765	1999955
6611	45274	47644
6613	69946	2300000
6614	99819	16186793
6615	329101	82622655
6616	338077	2511403
6617	316356	14047781
6618	286112	39167
6619	263757	11277367
6620	305206	159705
6622	280523	7139
6623	285879	123568
6624	313911	14064317
6625	109369	10471613
6626	106536	6011745
6628	87425	20307325
6629	397065	12077236
6631	107504	12974636
6635	98160	201468
6636	90103	18135531
6638	86525	1856780
6639	62467	11000000
6641	216625	95242
6642	102915	2275557
6644	91830	30468
6645	66434	2437000
6646	65466	9000000
6647	303313	12709
6648	245837	36663
6651	280438	2942
6653	85780	3758840
6655	50251	975000
6657	45546	5000000
6658	461770	49060281
6659	100814	16667084
6661	218433	11734
6662	383216	82226474
6663	75066	33833201
6664	88944	35100000
6666	68361	12864
6668	235060	75368
6669	44741	9739
6671	99040	1054638
6673	101025	299090
6676	104504	536848
6678	99731	4960385
6679	308808	3500
6680	264802	31627
6681	120584	11888
6682	393597	14472792
6683	328107	77911774
6685	266747	872950
6686	288045	8111324
6687	270980	4855798
6688	286476	10046
6689	357470	47693
6690	284491	15271
6691	384814	68779
6692	271211	10998
6693	293685	5045
6695	301470	35667218
6696	303785	1480192
6697	326806	123580
6698	317950	8058
6699	301684	29527
6701	768183	13800
6702	325258	6660540
6704	264689	5216
6705	320244	296665
6706	260414	22051
6707	303816	21158188
6708	325805	36906460
6709	285823	23424118
6710	246592	30120
6711	335266	44585453
6713	291350	18732
6714	300620	31702
6718	89222	10806919
6720	104647	21142815
6723	108592	3560604
6724	70510	30933743
6725	78239	12900000
6726	257215	7786
6729	86992	1009700
6730	77369	45000000
6731	88993	1700000
6734	104850	14358033
6735	450188	2046848
6736	437179	15032800
6740	101455	8667684
6742	97557	151203
6743	61852	141843612
6744	89730	10000000
6745	100608	458996
6747	106223	24103594
6750	313792	1673125
6751	331468	8190574
6752	191133	11758372
6753	327137	12139832
6754	320691	21753759
6755	281686	35636
6756	303830	36456
6757	284034	39284
6759	286594	21980
6760	963208	384955
6761	373389	328637
6763	266489	9692135
6764	327850	18533765
6765	328589	9751425
6766	204933	6066
6768	309820	5781086
6769	330602	734570
6770	314412	40515
6772	318202	502152
6773	286244	143762
6774	86541	1194175
6775	284262	45625
6776	169102	285368
6778	100470	261718
6780	103882	2279692
6786	89424	17037728
6787	74119	70600000
6788	109129	9398308
6791	92603	4398938
6793	103786	57114049
6794	106375	53354166
6795	90735	6637565
6796	101507	57504069
6797	101516	49114016
6798	74256	2783840
6800	90859	49042224
6802	104006	21591728
6803	117333	104636382
6804	88967	3571
6806	251433	10770
6807	85959	14929552
6809	88272	48143579
6810	102945	101599005
6811	110759	4350774
6812	265662	16021684
6814	87062	38300000
6815	389722	15951902
6816	94138	3685862
6817	100928	2319124
6819	102749	10438504
6820	210070	1430
6821	79576	8100000
6822	106350	543091
6823	164212	109863
6827	110169	60822
6828	88318	2411143
6829	104376	3721911
6832	102768	43001500
6833	163745	1273630
6834	108569	84859
6837	110391	18250211
6841	101371	6375979
6844	110722	124693
6845	99242	259486
6846	94169	858250
6847	108320	123509
6848	76271	17000000
6850	104695	23369283
6851	104321	1345236
6853	92717	989528
6855	216578	19992
6860	102460	20246790
6861	284478	3284
6862	313443	16185316
6863	332379	81261177
6864	380275	70000
6865	339291	30061756
6867	340377	57785
6868	335563	91798
6869	340468	181895
6870	327056	90135191
6871	326900	13107022
6872	317676	10249719
6873	138524	12525075
6874	378194	25104949
6875	342300	22278
6876	322289	12419
6877	339071	14361
6879	313542	11836705
6880	324216	80571655
6881	311648	2528664
6882	433442	4479621
6883	325055	58940
6884	312549	611276
6885	199626	4750602
6886	294357	2076402
6887	316465	13303724
6888	306047	110003217
6889	328880	85336277
6890	363589	93356
6891	251110	5054
6892	314676	28324
6893	317740	106128601
6896	90015	2874
6900	75765	15769322
6901	102432	139155
6905	105480	422503
6906	90151	8630068
6909	325655	39058
6915	99250	85395
6916	120800	6041602
6918	48956	170215
6920	65531	14843
6927	308383	1034195
6929	245686	10718014
6930	368745	6734
6931	377088	48159
6932	323944	2220008
6934	242653	139313948
6936	319343	173398518
6938	379713	54000
6939	155722	7102
6940	337961	7572
6942	314331	59696144
6944	101862	89325780
6945	373175	50504
6946	318155	9317371
6947	311113	93927920
6948	343121	4632847
6950	338188	15232287
6951	312528	101149285
6952	348836	59694580
6953	315733	274454
6954	338135	79650
6955	861689	3073392
6957	307987	16801187
6958	338094	75847266
6959	300556	19481943
6961	104237	7532911
6964	88987	2174622
6966	99365	33878502
6968	109575	530349
6971	101829	1007001
6973	104265	28590665
6974	99615	21460601
6975	808279	510958
6977	102526	47624253
6978	240900	2785283
6979	86567	79567667
6986	52618	74700000
6989	85615	15900000
6991	87365	45900000
6992	109951	27053498
6993	91167	40084041
6994	102004	25895485
6996	102034	15556340
6997	104427	24276500
6998	107148	322871
6999	104452	58500635
7000	102070	17218080
7002	100151	774048
7003	102181	1059071
7004	99938	91457688
7005	102216	34002045
7006	104627	923418
7007	102266	59509925
7008	70849	36144824
7009	104756	7286388
7010	101316	4899194
7012	100201	15379253
7014	107711	22189039
7015	102598	21830957
7016	93692	16057580
7017	105104	44065653
7018	100404	86303188
7019	93793	18532286
7020	377107	193840
7021	102729	22641969
7023	107156	6933459
7025	102443	1526697
7026	94072	35658098
7027	90022	33200000
7028	100449	15260154
7030	105211	4651977
7032	121766	158449700
7033	93936	66995879
7034	150662	17110
7035	88194	5600000
7036	90142	33086700
7037	103030	1710057
7040	90180	17307019
7041	111477	5777916
7042	90563	2003822
7044	100935	14560247
7045	100944	10360553
7046	94332	63766510
7048	119807	11617767
7051	59903	18820000
7054	110367	50083616
7057	140379	4285620
7060	70239	24477615
7064	38348	3708
7065	4972	3000000
7066	107358	355974
7067	59229	54171
7068	54632	19113
7073	58586	12368234
7074	91059	18564613
7076	62765	42300873
7077	11841	4500000
7080	24034	2300000
7081	24166	2850000
7082	56575	14628923
7083	90110	9085049
7087	87892	27187653
7090	299977	53710019
7092	26071	865000
7093	71524	15000000
7094	292644	2532410
7095	76327	1837976
7097	240149	20026
7100	104027	3052738
7101	101745	54830779
7102	92925	57387516
7104	78723	31755742
7107	77578	44999621
7108	108656	194720
7109	114086	30890
7111	66319	30846306
7112	375679	9107071
7113	101529	789127
7114	145681	66518655
7117	107387	8556940
7118	93207	55572
7119	23241	1439000
7123	102511	2541541
7124	53877	6000000
7125	156096	6269
7127	425413	2340743
7129	98153	1236844
7133	85935	5301085
7137	318374	171621
7139	298845	260353
7142	322589	12856040
7143	325710	24271354
7147	319061	281795
7148	337592	6315311
7149	337741	124728738
7150	338466	9411055
7151	335119	89472
7152	340376	37220
7153	167260	34100000
7154	304415	63860942
7155	337909	151393
7156	317910	41449
7157	317640	19539
7158	315983	45572
7159	304857	10672
7160	340855	103599
7161	349205	35397241
7162	159365	95636509
7163	338337	18615272
7164	316396	48462608
7165	335013	128270
7166	318850	702402
7167	304229	57013
7168	287963	9421
7169	360139	6081483
7170	332712	7548819
7171	364930	53196
7172	346094	11280
7173	343135	88097164
7174	350194	3602245
7175	329691	21215059
7176	371280	17427
7177	368913	51969
7186	101625	8669847
7187	92646	790000
7189	109376	1238080
7191	103827	3104545
7192	107750	3273588
7193	98987	21413502
7195	74483	46200000
7196	120903	157299717
7197	117438	136492681
7198	93737	13290368
7203	364343	226296
7220	87718	26200000
7223	398913	260713
7226	292610	181600
7228	104009	14110600
7229	107594	1044824
7232	84058	36079
7237	74777	1819912
7239	64639	4350000
7240	89420	2212481
7248	290879	45904
7250	129280	8224215
7251	105810	390152
7254	289879	57938693
7255	335559	7320066
7256	379557	96973
7257	315824	3336374
7258	314498	4873819
7259	365957	16123105
7260	345551	110499
7261	337579	24241612
7262	337917	5824860
7263	349825	19377577
7264	234940	8572
7265	309987	142632
7266	307109	10425
7267	108560	11299730
7269	101998	532933
7270	111218	161410
7271	91310	6408791
7276	129136	4332
7277	100404	86303188
7283	88213	6650206
7284	105636	13747138
7285	496806	36133403
7286	105411	141554
7292	86955	19265302
7293	343660	120908074
7294	361925	6775132
7295	233230	6528
7297	323872	48103
7298	304391	8704
7299	329388	90750
7303	52738	5014000
7307	89153	100000
7310	91828	16209459
7313	99575	14760451
7314	301777	11806
7315	312329	3038546
7316	361467	9350572
7317	356150	6711384
7318	335345	125185971
7319	331953	3035688
7320	338096	5811325
7321	315297	8904299
7322	349079	3063
7323	301357	57968
7324	317648	18829435
7325	335438	88237754
7326	258816	18044
7332	119123	16228448
7334	20629	3270000
7337	416471	10399
7338	114279	2600000
7340	89393	11500000
7342	434139	4627989
7345	358349	8014005
7346	265208	764654
7347	363988	18237568
7348	360009	2011435
7349	317842	24862
7351	303348	2706
7352	329767	13747
7353	398872	1804337
7354	107473	11081586
7355	118172	72844
7356	82810	8000000
7357	50839	25600000
7359	94288	460608
7360	363547	59020957
7361	338013	8175198
7362	364045	11458465
7364	332658	39936
7365	351461	4808
7366	300051	8319171
7367	335245	12634563
7368	354766	3089993
7369	331632	84216833
7371	276919	88855
7372	277941	43704
7373	167190	23172440
7374	299172	13880771
7375	337697	9406378
7376	351977	15501114
7377	301976	48384
7379	318974	9124701
7380	327679	6169030
7381	327247	6685381
7382	326977	48292
7383	323939	10696
7384	336264	13763
7385	315110	12870
7386	49833	93740000
7387	363547	59020957
7390	307351	58040
7393	90036	1878561
7394	59797	31111111
7395	349205	35397241
7399	277941	43704
7401	95560	6424112
7404	1046997	3477996
7410	86058	6486797
7411	366551	5480378
7413	342508	168406
7417	300051	8319171
7419	88680	10600000
7420	58725	5125000
7437	345074	3254940
7438	378194	25104949
7439	450314	4271451
7442	289635	50278
7444	337563	57231747
7445	328107	77911774
7446	398872	1804337
7448	326856	6160886
7449	335121	14379751
7450	323033	6728905
7451	377092	86058055
7452	1125849	288220
7453	363282	5962106
7454	338526	51748040
7456	1179891	51545952
7457	349169	5088577
7458	332452	46865412
7459	293007	17945
7460	379217	99162
7461	329111	19531
7474	65488	2695
7478	94089	1092911
7480	115956	59031057
7482	70034	25000000
7484	65780	18576
7486	118845	153096
7487	99762	11567449
7489	100557	2281569
7490	132512	22365133
7521	91637	12303904
7561	98061	241278
7567	1046947	132934
7569	62512	43084787
7570	86034	8902564
7573	86006	10958157
7579	414387	38405088
7580	49474	10875000
7584	430770	26902075
7587	62229	39481
7613	103251	17487531
7615	89015	2492088
7616	86984	8801940
7618	103939	9493259
7620	102467	311245
7621	211718	5704
7624	105327	14715067
7625	337909	151393
7626	103016	15545943
7636	105217	21370057
7637	116650	191164
7638	33436	4000000
7645	99857	356077
7647	105017	2280148
7698	78966	51718367
7704	99399	6698361
7707	102011	9804775
7708	230030	13106526
7713	83722	7000000
7714	120800	6041602
7716	87635	5718573
7723	79227	18328000
7724	94033	562187
7725	110725	38590500
7727	93044	12423831
7728	82934	12200000
7730	107529	9532895
7738	155713	8742
7739	164221	43865
7742	401244	37437
7743	89114	9873044
7745	107617	1910763
7749	98627	30218387
7758	119828	7157
7763	120522	21818
7767	346336	9490
7768	104377	114516
7769	284880	4354
7775	96257	1209846
7781	117998	241721524
7782	108171	18994653
7784	107009	5086909
7785	259072	42188
7786	187859	32606
7787	462499	18203876
7790	80461	2013193
7791	99850	27734391
7802	80120	22490039
7815	418647	9178233
7818	462519	8602333
7836	66580	50000000
7837	94596	410109
7839	790706	17952
7842	87182	30925690
7872	97424	960385
7878	94048	210200
7879	300274	13188
7880	295743	11891
7884	102035	291645
7887	179116	2205627
7897	65446	3500000
7918	102116	191125
7922	68341	17106087
7930	105121	24204154
7931	104954	123587
7932	235327	42358
7934	86637	11798616
7943	110632	50282766
7947	88322	2556800
7951	100260	8862354
7952	914797	277839
7959	215129	68540777
7979	64689	1524
7980	75784	50800000
7981	338564	169659
7983	87003	10600497
7986	102800	1272977
7987	330229	2067
7991	452608	36316032
7994	56368	1250000
8007	105191	15164458
8010	105159	2827107
8011	343168	19571
8012	199683	28079
8014	374546	42561
8016	971209	5948555
8024	108327	1029721
8025	124207	33340
8037	116015	23402
8040	103872	918239
8041	105103	4030793
8042	70379	32645
8043	107247	5145462
8045	93137	13839404
8062	285728	144008
8063	84469	5588800
8092	99612	334748
8093	192657	29156
8118	99399	6698361
8119	275022	17014226
8120	101252	2120564
8121	366532	7965151
8123	93913	1196336
8124	104697	1514114
8127	280674	2535
8128	92593	4542825
8129	181810	12489
8130	265208	764654
8131	454921	163566459
8132	172495	34819017
8134	353014	3022
8142	221111	3783
8143	48308	12569
8147	367594	206459076
8154	53779	19516000
8157	193253	28959
8158	426931	13243069
8169	92494	32945797
8183	85478	14648076
8196	65466	9000000
8201	101373	1342903
8208	87980	6551987
8221	111666	12712
8240	108366	98967
8241	1001526	46016833
8254	106307	106658
8255	295362	2428
8256	24481	767000
8259	72271	30859000
8260	122082	12136
8266	87957	68392977
8268	107843	30038362
8269	100604	4010647
8270	100112	1155800
8273	104545	938473
8275	844671	2619730
8293	105706	17957265
8294	206367	102202
8302	71524	15000000
8327	330229	2067
8332	280491	29419
8334	64665	44785053
8340	79116	43000000
8341	380599	68447
8360	298148	128983060
8361	319262	186740799
8362	350028	14239252
8363	367085	7008711
8364	367790	365727
8365	323298	79560
8366	332375	459386
8367	324197	7560
8368	304141	93687367
8369	297284	1911358
8370	363226	61104
8371	296572	57761012
8372	356634	75369589
8373	327162	21406781
8374	363235	2755
8375	391225	23298
8376	374900	116666
8377	103976	14683921
8379	85461	5310748
8380	106877	3418141
8381	34746	4371000
8382	93175	20419446
8385	55100	16937969
8387	110857	126247
8392	89160	836156
8393	87337	1393501
8397	1151922	2409156
8410	47542	1400000
8425	100129	485772
8427	78766	6171763
8452	77942	10963824
8455	316188	33166
8457	98528	1354268
8464	390521	516641
8478	95037	688329
8480	55047	14483352
8483	61420	26535973
8487	54188	11100000
8493	100133	27441977
8494	59037	15260000
8495	204137	5746
8499	78111	5786368
8501	455960	16472961
8504	115738	13500
8505	120408	29879
8512	75222	36145695
8518	20641	1013000
8520	104073	16639799
8526	327437	10362264
8527	319531	13415
8528	364725	114326736
8529	362227	77872883
8530	377752	37542
8531	381707	70831760
8532	348593	584171
8533	332280	13464745
8534	338512	6144160
8535	352277	400001
8537	297753	2173
8541	96953	43671
8571	64100	31897253
8573	366943	3629
8575	243135	20905
8578	339840	9851
8585	110944	305070
8587	230512	21722
8591	87910	1877000
8593	104573	20146880
8596	78163	49579269
8597	298228	20779666
8599	961728	3075
8604	316732	12650911
8607	388473	37127
8614	93693	26713187
8617	53622	16462599
8619	111205	217881
8621	238321	47027
8622	361596	24078959
8623	93886	40050884
8628	114371	389731
8630	120848	44364
8631	762117	20024
8632	217788	4725
8633	87597	28733290
8634	114614	4064333
8636	145487	114844116
8637	381006	184917
8638	381681	311194
8639	331952	618674
8640	349683	23623758
8642	368975	4171226
8644	343818	144801023
8645	390221	139066
8651	68909	3800000
8653	107863	18290000
8655	89945	6090497
8661	56085	46500000
8662	151137	6360968
8665	372183	52521865
8666	327554	40202379
8667	359423	64728
8668	98356	401421
8671	245157	6700
8679	77416	48979328
8689	780606	2750
8698	99292	1244381
8701	112895	2763020
8704	97373	191051
8705	99623	8141292
8706	388980	3657322
8709	97530	1642239
8710	104812	2806881
8713	93744	3569939
8720	390521	516641
8721	92042	4007250
8722	86494	23646952
8723	120657	32698899
8725	64381	22939805
8727	72848	17793000
8731	203009	57386607
8732	92637	287725
8738	55572	13213
8741	107999	608866
8743	90729	112132
8745	54483	7300000
8749	101428	408571
8755	173772	8527
8760	100613	449868
8768	104027	3052738
8779	310778	27480
8782	167456	2766810
8783	368447	114197520
8784	333766	283069
8786	30643	17037
8798	369339	101005703
8799	361841	7075217
8800	345061	20170
8801	104503	256249
8804	96336	438483
8806	110475	119938730
8807	366551	5480378
8808	368933	95170481
8809	337960	14118
8810	370263	80282231
8811	403703	9485494
8813	361309	101295
8814	364751	13528946
8815	204313	41821986
8818	57191	2250000
8823	86370	6347072
8826	220726	29526
8828	94964	9134733
8829	315273	3817362
8830	366174	32238923
8831	324127	8725813
8832	374330	18484
8833	241025	16136476
8834	380277	6219794
8835	338325	7855111
8836	324554	6819393
8838	71115	17600000
8839	113762	1781383
8841	362129	34440
8843	110518	1221832
8846	339147	216697
8847	99691	4562778
8848	46521	14790
8849	92133	10090429
8850	116322	19381000
8854	116073	62367
8855	90327	7369373
8856	79822	13253715
8859	270846	3251856
8860	337921	10100571
8861	318627	23036273
8862	362526	283209
8864	339412	8679028
8865	346156	15580278
8866	360201	7118985
8868	338097	46133
8869	361620	4002067
8870	356618	21022111
8871	357054	164801
8872	365125	29384
8873	318462	159819
8874	365748	13542874
8880	110475	119938730
8883	81031	11000000
8884	89543	8600000
8885	443632	14367854
8887	105811	11124511
8891	98282	46908987
8894	76504	14717854
8902	470705	4015846
8905	103594	7191399
8907	307453	160861908
8908	349710	22088204
8910	356721	292177
8911	361696	4022693
8912	316732	12650911
8913	384810	17879
8914	390384	28162
8915	368658	38654
8916	358135	57890460
8917	372588	12120358
8918	349416	41788
8919	380609	18710
8927	82136	72179579
8929	109279	4630377
8930	354575	17095
8933	90985	1902706
8934	103783	8442162
8935	101301	14812000
8936	98596	428758
8937	390022	20269025
8938	390538	18210
8939	364343	226296
8941	355954	101107
8942	362174	12355
8943	340012	101126
8944	329030	8000
8946	252028	11663156
8947	391198	110359362
8948	375173	13399812
8949	375063	207042
8950	361862	64661
8951	383694	13207
8954	396705	5300
8955	360130	24354
8956	375735	34610
8957	387564	55185045
8958	350258	75331600
8959	337876	1705577
8960	430745	30634
8961	317705	70467623
8964	274407	37855
8965	338348	183373735
8966	362269	169038
8967	387575	17083732
8968	367479	11100392
8969	317198	40226215
8970	308644	51680613
8971	420332	903010
8972	465234	219964115
8973	275491	147370
8974	345950	85417988
8977	346491	21837517
8978	388419	30818212
8979	390299	22444
8980	360845	11815
8981	376541	7707972
8982	327919	160346
8983	385004	397472
8984	349903	125544280
8985	359013	24484815
8988	53716	4700000
8994	213790	5426390
8995	119002	831
8996	339727	113620
9000	111408	274794
9002	346491	21837517
9004	88979	7840873
9005	106912	20100000
9010	364517	21546
9015	162662	9066
9017	380599	68447
9018	391024	27125
9019	424885	93000
25752	99615	21460601
25755	293508	51268815
25757	80948	27118000
25762	450340	144397
25763	18737	9950
25766	163676	2702660
25774	21577	7940
25788	86250	45598982
25793	110148	105264608
25802	24593	1342880
25825	424823	17072181
25833	28683	1154000
25850	457939	12778913
25865	498380	13756082
25901	97499	10161099
25923	119223	9593290
25924	38622	2281000
25927	482606	52597610
25931	39776	4500000
25934	68646	415569
25937	40308	6803000
25946	108333	53898845
25951	41507	3400000
25971	74285	33800000
25996	29606	4360000
25999	758758	212440
26038	350194	3602245
26084	56262	14953846
26085	26752	4460000
26107	406158	159056
26117	110632	50282766
26128	58743	13298000
26131	58946	64870
26134	59127	795562
26142	59418	3520
26151	60138	8325
26170	61955	6463
26172	119229	6870397
26181	62472	6000000
26198	443295	24321341
26199	64002	6300000
26230	66181	14000000
26241	118971	12170536
26271	68828	9600000
26277	439815	3880270
26280	181865	124115725
26303	280460	10037846
26318	71487	6172
26323	71583	20447000
26326	71615	47595
26345	73075	20642922
26350	73580	24157
26360	74152	7487
26386	76141	31063038
26391	217505	77812000
26414	396269	33900720
26422	79261	15284463
26425	314786	9222334
26462	112442	65807024
26464	85255	42300000
26465	85387	16134627
26476	85933	2306560
26479	86112	255496
26483	86203	30379
26485	86216	2494480
26487	86355	6472990
26488	86356	5555305
26492	86491	29500000
26494	120238	726207
26495	86618	1564155
26504	87065	9719000
26509	87197	2193612
26513	87451	14255801
26521	87968	6045647
26524	88275	11150
26544	89264	6070794
26550	89603	437547
26554	89869	2123135
26555	90056	60088980
26561	90270	12900000
26562	90319	42160849
26564	90557	3272600
26566	90713	7790931
26567	90856	12308521
26577	91642	563358
26578	91670	300653
26603	93777	14182492
26614	258463	121661683
26629	95444	15625095
26663	97904	1417030
26676	99018	9100618
26680	99329	8266343
26682	208993	11436
26686	99654	24707633
26688	99739	47410000
26694	99902	1986433
26696	100029	24078196
26698	100224	10873237
26700	100280	10959015
26704	100685	1911542
26713	101258	18090
26726	93773	59735548
26729	102015	1318449
26744	102590	14851083
26745	102609	25682090
26746	102614	39673161
26750	102744	21413105
26758	103110	3089497
26770	104107	4836637
26778	104670	14796494
26782	104802	6742168
26788	105197	1890247
26791	105391	21733781
26796	105682	1666511
26803	105916	288633
26828	107612	4247162
26834	107819	2970
26838	108170	3323524
26841	108207	3246063
26861	109838	29296
26870	110442	30626182
26875	110917	202458
26901	104691	75505856
26965	401248	8713
26974	119237	19820
26976	119278	4485
26982	119657	22132
27005	480269	119282
27022	124901	3121
27193	183869	273170
27255	209463	21417
27266	212712	113074
27271	213682	9947
27362	248126	2902000
27368	250223	3115188
27376	251447	5583
27432	273108	25900
27434	273517	22163442
27456	280105	18931
27491	286751	8832
27513	290661	6267
27528	80120	22490039
27537	787523	52823
27564	304678	4665
27587	308772	5154
27592	310775	9827
27618	318081	1190791
27644	323807	19684
27648	325123	46926
27664	330099	50601
27679	332831	7506
27700	338309	2448
27706	339291	30061756
27716	342492	2483
27721	344510	101749
27722	345549	5833
27728	347246	1043896
27734	349260	22383
27736	350193	6440
27744	352343	36061
27768	363532	55836
27772	364385	58606
27773	364569	707481
27776	365190	3202
27783	366137	18564
27788	366627	2723682
27792	366996	37743
27797	367859	2244
27801	368909	1334869
27803	369702	55681
27808	371246	8817853
27812	372279	12074
27815	372824	2130367
27816	373283	1310470
27820	373861	21767
27821	373926	72708161
27822	374102	1100943
27826	374277	79883
27828	374345	41254
27830	375104	1233297
27831	375912	81706
27833	376890	337484
27834	376968	19795
27837	377062	5019430
27838	377091	603951
27839	377109	76231249
27841	377992	98363
27846	379225	28671
27850	379593	24373
27857	382330	2402
27864	384533	81367
27869	386064	1111061
27873	387412	46359
27876	388395	17722
27878	388789	14605
27879	388888	20437
27882	389326	134400
27884	390632	60802
27888	396271	29103
27899	399877	60275
27904	405296	391672
27912	418038	78054
30707	405159	100492203
30745	361668	5030
30747	377556	5322
30749	395169	142386
30793	367594	206459076
30803	423866	20084
30810	362270	113085
30812	338751	858021
30816	293508	51268815
30818	363473	45264
30820	361127	53985
30822	385267	225031
30825	290002	279261160
30846	364961	55255
30848	369672	41771
30850	379889	3765585
30883	396592	10021510
30892	390123	25402
30894	375210	56386759
30896	373416	3086127
30898	365885	211559
30970	95274	1560700
30977	107824	84471
30981	90310	1299985
30991	98112	283747
31000	92035	14205021
31026	293508	51268815
31035	86429	2044892
31038	90037	16785
31040	95036	156188
31047	84173	2869638
31049	253798	6700687
31060	100606	152982
31083	104804	4096030
31101	326208	31651
31114	373024	4696
31150	98663	14278900
31184	401233	129135
31221	357277	24409722
31223	376105	18862432
31225	393162	29168180
31251	87452	7343032
31263	339806	6321
31359	416991	11982
31364	353969	4487
31367	109402	8009329
31408	420206	4158
31410	363163	24220
31420	398712	8040854
31422	368578	18575214
31424	369226	5178569
31427	382077	51100486
31429	417415	479368
31431	357507	46752382
31433	372532	11129580
31435	417791	6079
31437	408664	32393
31445	424993	11407751
31447	113737	2643346
31485	110413	19251002
31553	106761	2341309
31555	95560	6424112
31584	298131	45024
31590	46451	21674
31594	119632	1378930
31598	101404	184890
31600	94979	346297
31610	363290	6970
31617	54847	26620000
31658	347149	4711096
31660	348121	136148
31682	402406	14510
31685	386588	179495555
31687	407121	5805559
31689	68468	45000000
31694	361411	385848
31696	360486	33624407
31698	362165	9100115
31700	317132	13218723
31702	424227	29107
31705	401248	8713
31747	99450	1171762
31750	88330	4239154
31770	105001	6202756
31804	403358	106425
31807	326835	9581
31867	331933	8917251
31878	373074	269225
31900	378906	148701
31903	288330	29002
